greyhound,dog_id,date,track,distance,trap,finish_position,run_time,sectional_time,sp,race_class,btn_distance,source
Stradeen Spirit,61828.0,2025-08-20,Romford,400,4,1,24.15,3.73,6/5,A3,,sporting_life
Stradeen Spirit,61828.0,2025-08-16,Romford,400,4,2,24.25,3.68,8/1,A2,1 ½,sporting_life
Stradeen Spirit,61828.0,2025-08-06,Romford,400,3,5,25.28,3.83,9/2,A2,7 ¾,sporting_life
Stradeen Spirit,61828.0,2025-08-02,Romford,400,3,5,25.02,3.77,5/1,A1,2 ½,sporting_life
Stradeen Spirit,61828.0,2025-07-22,Romford,400,3,4,24.58,3.95,4/1,A1,2,sporting_life
Stradeen Spirit,61828.0,2025-07-14,Romford,400,3,1,24.31,3.87,7/2,A2,,sporting_life
Stradeen Spirit,61828.0,2025-07-09,Romford,400,3,1,24.52,3.83,2/1,A3,,sporting_life
Stradeen Spirit,61828.0,2025-06-28,Romford,400,3,2,24.3,3.78,11/4,A3,¾,sporting_life
Stradeen Spirit,61828.0,2025-06-21,Romford,400,3,1,24.54,3.82,7/2,A4,,sporting_life
Stradeen Spirit,61828.0,2025-06-10,Romford,400,3,5,25.11,3.81,3/1,A4,2,sporting_life
Stradeen Spirit,61828.0,2025-05-31,Romford,400,3,2,24.74,3.92,2/1,A4,¾,sporting_life
Stradeen Spirit,61828.0,2025-05-26,Romford,400,3,3,24.71,3.82,9/2,A4,sh,sporting_life
Stradeen Spirit,61828.0,2025-05-13,Romford,400,3,1,24.61,3.84,11/8,A5,,sporting_life
Stradeen Spirit,61828.0,2025-04-30,Romford,400,3,2,24.48,3.81,7/4,A5,1 ¾,sporting_life
Stradeen Spirit,61828.0,2025-04-19,Romford,400,3,5,24.76,3.77,7/4,A5,¾,sporting_life
Stradeen Spirit,61828.0,2025-04-15,Romford,400,3,6,25.68,3.87,9/4,A5,4 ¾,sporting_life
Stradeen Spirit,61828.0,2025-04-07,Romford,400,3,1,24.47,3.77,3/1,A6,,sporting_life
Stradeen Spirit,61828.0,2025-03-31,Romford,400,3,3,24.86,3.81,7/4,A6,¾,sporting_life
Stradeen Spirit,61828.0,2025-03-22,Romford,400,3,2,24.89,3.81,11/8,A6,1,sporting_life
Stradeen Spirit,61828.0,2025-03-05,Romford,400,3,6,,3.83,2/1,A6,dis,sporting_life
Stradeen Spirit,61828.0,2025-02-26,Romford,400,3,2,24.93,3.85,9/4,A6,2 ¾,sporting_life
Stradeen Spirit,61828.0,2025-02-12,Romford,400,4,6,26.16,3.83,5/1,A5,11 ½,sporting_life
Swift Agile,60333.0,2026-03-09,Romford,400,6,3,24.83,3.89,5/1,A4,3 ¾,sporting_life
Swift Agile,60333.0,2026-03-04,Romford,575,6,4,36.11,14.08,3/1,S1,1 ¼,sporting_life
Swift Agile,60333.0,2026-02-27,Romford,575,6,1,35.7,13.89,7/2,OR,,sporting_life
Swift Agile,60333.0,2026-02-23,Romford,400,6,4,24.62,3.8,7/2,A4,sh,sporting_life
Swift Agile,60333.0,2026-02-16,Romford,400,6,1,24.55,3.8,3/1,A5,,sporting_life
Swift Agile,60333.0,2026-02-11,Romford,575,6,1,35.5,13.7,7/4,S2,,sporting_life
Swift Agile,60333.0,2026-02-07,Romford,575,6,2,35.96,13.89,7/1,S1,3,sporting_life
Swift Agile,60333.0,2026-01-31,Romford,575,6,5,35.9,13.78,5/1,S1,sh,sporting_life
Swift Agile,60333.0,2026-01-24,Romford,575,6,1,35.46,13.68,4/7,S3,,sporting_life
Swift Agile,60333.0,2026-01-17,Romford,400,6,1,24.88,3.81,2/1,A6,,sporting_life
Swift Agile,60333.0,2026-01-10,Romford,400,6,1,24.35,3.85,13/8,A7,,sporting_life
Swift Agile,60333.0,2026-01-03,Romford,400,6,4,24.99,4.02,5/1,A6,sh,sporting_life
Swift Agile,60333.0,2025-12-26,Romford,575,6,2,35.69,13.99,3/1,S3,3 ½,sporting_life
Swift Agile,60333.0,2025-12-20,Romford,575,6,2,36.1,13.96,9/4,S3,1 ¾,sporting_life
Swift Agile,60333.0,2025-12-13,Romford,400,6,3,24.99,3.98,4/1,A6,2 ¼,sporting_life
Swift Agile,60333.0,2025-12-06,Romford,400,6,2,24.48,3.82,11/4,A6,2,sporting_life
Swift Agile,60333.0,2025-11-29,Romford,400,6,3,24.61,3.83,9/4,A6,½,sporting_life
Swift Agile,60333.0,2025-11-15,Romford,575,6,3,35.88,13.96,5/6,S3,2 ¼,sporting_life
Swift Agile,60333.0,2025-11-10,Romford,400,6,2,24.42,3.84,7/1,A6,¾,sporting_life
Swift Agile,60333.0,2025-10-31,Romford,400,6,5,24.73,3.89,6/1,A5,nk,sporting_life
Swift Agile,60333.0,2025-10-27,Romford,400,6,5,24.78,3.84,7/1,A5,sh,sporting_life
Swift Agile,60333.0,2025-10-20,Romford,400,6,1,24.47,3.82,3/1,A6,,sporting_life
Swift Agile,60333.0,2025-10-15,Romford,400,5,1,24.6,3.82,5/1,A7,,sporting_life
Swift Agile,60333.0,2025-10-11,Romford,400,6,1,24.62,3.79,7/2,A8,,sporting_life
Swift Agile,60333.0,2025-10-04,Romford,400,6,4,25.39,3.93,2/1,A8,1 ¼,sporting_life
Swift Agile,60333.0,2025-09-27,Romford,400,6,1,24.6,3.82,2/1,A10,,sporting_life
Swift Agile,60333.0,2025-09-20,Romford,400,6,2,25.04,3.88,11/10,A10,2 ¼,sporting_life
Swift Agile,60333.0,2025-09-15,Romford,400,6,2,25.25,3.85,9/4,A10,1 ½,sporting_life
Swift Agile,60333.0,2025-09-08,Romford,400,6,3,25.15,3.92,3/1,A10,2 ¾,sporting_life
Swift Agile,60333.0,2025-08-30,Romford,400,6,3,24.86,3.82,10/1,A9,¾,sporting_life
Swift Agile,60333.0,2025-08-20,Romford,400,5,5,25.29,3.86,14/1,A8,2 ¾,sporting_life
Swift Agile,,2025-08-14,Romford,400,3,2,25.13,,14/08,,,timeform
Swift Agile,,2025-08-07,Romford,400,3,1,25.07,,07/08,,,timeform
Swift Agile,,2025-07-25,Romford,400,3,3,24.97,,25/07,,,timeform
Swift Agile,60333.0,2025-06-25,Yarmouth,659,6,5,41.39,17.08,3/1,S2,3 ½,sporting_life
Swift Agile,,2025-06-19,Towcester,500,1,1,30.23,,19/06,,,timeform
Swift Agile,60333.0,2025-05-30,Romford,750,6,4,48.37,24.76,8/1,OR,¾,sporting_life
Swift Agile,60333.0,2025-05-26,Yarmouth,462,6,5,28.37,5.4,7/1,A2,sh,sporting_life
Swift Agile,60333.0,2025-05-21,Yarmouth,462,6,3,28.18,5.44,9/1,A2,1 ¼,sporting_life
Swift Agile,60333.0,2025-05-14,Yarmouth,462,5,1,27.91,5.38,13/8,A6,,sporting_life
Swift Agile,60333.0,2025-05-07,Yarmouth,462,5,3,28.8,5.54,5/4,A6,¾,sporting_life
Swift Agile,,2025-05-03,Yarmouth,462,3,2,28.85,,03/05,,,timeform
Swift Agile,,2025-04-20,Yarmouth,462,3,3,28.91,,20/04,,,timeform
Swift Agile,,2025-04-14,Yarmouth,462,1,1,28.94,,14/04,,,timeform
Swift Agile,,2025-03-30,Sheffield,660,1,1,13.47,,30/03,,,timeform
Swift Agile,60333.0,2025-03-21,Sunderland,640,5,5,40.07,16.16,10/1,OR,½,sporting_life
Swift Agile,60333.0,2025-03-13,Newcastle,640,6,1,39.27,13.69,6/1,OR,,sporting_life
Swift Agile,60333.0,2025-03-06,Newcastle,640,5,2,39.7,13.78,20/1,OR,5 ¾,sporting_life
Swift Agile,60333.0,2025-02-27,Newcastle,480,6,2,29.58,4.72,7/2,A4,3 ¼,sporting_life
Swift Agile,60333.0,2025-02-20,Newcastle,480,6,2,29.37,4.71,5/2,A4,1,sporting_life
Swift Agile,60333.0,2025-02-13,Newcastle,480,6,4,29.41,4.73,5/1,A4,¾,sporting_life
Swift Agile,60333.0,2025-02-07,Newcastle,480,6,6,29.5,4.73,10/1,A3,½,sporting_life
Swift Agile,60333.0,2025-01-30,Newcastle,480,6,3,29.31,4.68,8/1,A3,1,sporting_life
Swift Agile,60333.0,2025-01-23,Newcastle,480,6,6,29.57,4.79,7/1,A3,¾,sporting_life
Swift Agile,60333.0,2025-01-16,Newcastle,480,6,4,29.6,4.7,11/4,A3,1 ½,sporting_life
Swift Agile,60333.0,2025-01-09,Newcastle,480,6,5,29.38,4.82,6/1,A3,1,sporting_life
Swift Agile,60333.0,2025-01-04,Newcastle,480,6,5,29.51,4.66,7/1,A3,2 ½,sporting_life
Swift Agile,60333.0,2024-12-13,Newcastle,480,6,1,29.07,4.66,15/8,A4,,sporting_life
Swift Agile,60333.0,2024-12-06,Newcastle,480,6,5,29.9,4.69,11/4,A4,1,sporting_life
Swift Agile,60333.0,2024-11-29,Newcastle,480,6,1,29.25,,6/5,A5,,sporting_life
Swift Agile,60333.0,2024-11-22,Newcastle,480,6,1,29.01,4.69,1/1,A6,,sporting_life
Swift Agile,60333.0,2024-11-14,Newcastle,480,6,6,29.9,4.66,7/1,A6,1 ½,sporting_life
Swift Agile,60333.0,2024-11-09,Newcastle,480,6,4,30.17,4.67,11/4,A6,3 ¾,sporting_life
Swift Agile,60333.0,2024-10-31,Newcastle,480,6,1,29.52,4.63,11/4,A7,,sporting_life
Swift Agile,60333.0,2024-10-24,Newcastle,480,6,6,30.26,4.71,4/1,A7,1 ¼,sporting_life
Swift Agile,60333.0,2024-10-19,Newcastle,480,5,5,30.05,4.71,4/1,A7,hd,sporting_life
Swift Agile,60333.0,2024-10-11,Newcastle,480,4,6,30.46,4.68,5/1,A7,hd,sporting_life
Swift Hostile,62075.0,2026-03-06,Romford,400,3,1,24.33,3.62,7/2,OR1,,sporting_life
Swift Hostile,,2026-02-26,Romford,400,1,1,24.02,,26/02,,,timeform
Swift Hostile,,2026-02-19,Romford,400,1,1,24.27,,19/02,,,timeform
Swift Hostile,,2026-02-08,Sheffield,280,1,1,15.8,,08/02,,,timeform
Swift Hostile,62075.0,2026-01-25,Sheffield,280,3,1,15.61,,7/4,IV,,sporting_life
Swift Hostile,62075.0,2026-01-11,Sheffield,280,1,1,15.94,,4/6,IV,,sporting_life
Swift Hostile,62075.0,2025-12-21,Sheffield,280,3,5,16.26,,15/8,IV,½,sporting_life
Swift Hostile,62075.0,2025-12-11,Newcastle,480,3,4,29.24,4.54,8/1,OR1,1,sporting_life
Swift Hostile,,2025-12-04,Newcastle,480,1,1,28.94,,04/12,,,timeform
Swift Hostile,,2025-11-25,Newcastle,480,1,1,29.31,,25/11,,,timeform
Swift Hostile,,2025-11-16,Sheffield,280,1,1,15.83,,16/11,,,timeform
Swift Hostile,,2025-11-09,Sheffield,280,1,1,15.98,,09/11,,,timeform
Swift Hostile,,2025-10-26,Sheffield,280,1,1,15.93,,26/10,,,timeform
Swift Hostile,62075.0,2025-08-23,Monmore,480,3,3,28.81,4.34,11/10,OR,½,sporting_life
Swift Hostile,,2025-08-16,Monmore,480,1,1,28.79,,16/08,,,timeform
Swift Hostile,62075.0,2025-08-10,Sheffield,500,2,1,28.89,4.28,13/8,A1,,sporting_life
Swift Hostile,62075.0,2025-08-03,Sheffield,500,1,1,29.23,4.26,7/4,A1,,sporting_life
Swift Hostile,,2025-07-29,Sheffield,500,1,1,29.18,,29/07,,,timeform
Swift Hostile,,2025-07-20,Sheffield,500,1,1,29.74,,20/07,,,timeform
Swift Hostile,,2025-07-13,Sheffield,280,1,1,15.96,,13/07,,,timeform
Swift Hostile,,2025-07-06,Sheffield,280,1,1,15.97,,06/07,,,timeform
Swift Hostile,62075.0,2025-03-23,Sheffield,500,1,1,29.07,4.2,2/5,OR,,sporting_life
Swift Hostile,62075.0,2025-03-16,Sheffield,500,2,1,29.06,4.14,5/2,OR,,sporting_life
Swift Hostile,62075.0,2025-03-11,Sheffield,500,3,1,28.83,4.17,8/11,A2,,sporting_life
Swift Hostile,62075.0,2025-03-04,Sheffield,500,3,2,29.04,4.19,2/1,A2,sh,sporting_life
Swift Hostile,,2025-02-27,Sheffield,500,3,2,29.66,,27/02,,,timeform
Swift Hostile,,2025-02-20,Sheffield,500,3,1,29.29,,20/02,,,timeform
Swift Hostile,,2025-02-13,Sheffield,500,3,1,29.47,,13/02,,,timeform
Swift Hostile,,2025-02-02,Sheffield,280,3,3,16.64,,02/02,,,timeform
Swift Hostile,,2025-01-26,Sheffield,280,1,1,16.19,,26/01,,,timeform
Tally Ho Socks,63104.0,2026-03-06,Romford,400,2,3,24.24,3.81,18/1,OR1,1 ¼,sporting_life
Tally Ho Socks,63104.0,2026-02-28,Central Park,491,2,5,29.59,3.04,16/1,OR,4 ¾,sporting_life
Tally Ho Socks,63104.0,2026-02-21,Central Park,491,4,2,28.9,3.04,33/1,OR,2,sporting_life
Tally Ho Socks,63104.0,2026-02-13,Romford,400,1,3,24.36,3.78,7/2,OR3,½,sporting_life
Tally Ho Socks,63104.0,2026-02-06,Romford,575,1,1,35.48,13.48,8/13,OR,,sporting_life
Tally Ho Socks,63104.0,2026-01-30,Romford,400,2,4,24.66,3.77,8/1,OR3,hd,sporting_life
Tally Ho Socks,63104.0,2026-01-23,Romford,400,1,4,24.36,3.82,7/1,OR3,1,sporting_life
Tally Ho Socks,63104.0,2026-01-16,Romford,400,1,2,24.26,3.86,9/2,OR3,nk,sporting_life
Tally Ho Socks,63104.0,2026-01-09,Romford,575,2,4,35.66,13.54,8/1,OR1,1 ¾,sporting_life
Tally Ho Socks,63104.0,2026-01-02,Romford,575,3,2,35.02,13.57,7/4,OR,2 ¾,sporting_life
Tally Ho Socks,63104.0,2025-12-27,Romford,400,1,4,24.19,4.0,5/1,OR,sh,sporting_life
Tally Ho Socks,63104.0,2025-12-19,Romford,400,1,5,24.36,3.93,9/2,OR,1 ½,sporting_life
Tally Ho Socks,63104.0,2025-12-12,Romford,400,1,1,23.99,3.8,7/4,IV,,sporting_life
Tally Ho Socks,63104.0,2025-12-06,Romford,400,3,1,24.35,3.9,2/1,A1,,sporting_life
Tally Ho Socks,63104.0,2025-11-28,Romford,400,3,3,23.91,3.84,11/1,OR3,hd,sporting_life
Tally Ho Socks,63104.0,2025-11-21,Romford,400,4,2,24.41,3.85,3/1,OR3,4 ¾,sporting_life
Tally Ho Socks,63104.0,2025-11-14,Romford,400,5,3,24.35,3.77,6/1,OR,1,sporting_life
Tally Ho Socks,63104.0,2025-10-31,Romford,400,1,3,24.34,4.03,6/1,OR,1 ½,sporting_life
Tally Ho Socks,63104.0,2025-10-17,Romford,400,1,6,24.67,3.74,3/1,OR3,nk,sporting_life
Tally Ho Socks,63104.0,2025-10-10,Romford,400,1,1,24.04,3.87,3/1,OR3,,sporting_life
Tally Ho Socks,63104.0,2025-10-03,Romford,400,2,4,24.64,3.95,11/1,OR2,hd,sporting_life
Tally Ho Socks,63104.0,2025-09-26,Romford,400,1,6,,3.92,7/2,OR,dis,sporting_life
Tally Ho Socks,63104.0,2025-09-19,Romford,400,1,2,24.14,3.92,11/1,OR,1 ¾,sporting_life
Tally Ho Socks,63104.0,2025-09-12,Romford,400,2,1,23.99,3.86,8/1,OR,,sporting_life
Tally Ho Socks,63104.0,2025-09-03,Yarmouth,462,5,5,28.15,5.36,25/1,OR1,nk,sporting_life
Tally Ho Socks,,2025-08-30,Yarmouth,277,1,1,16.48,,30/08,,,timeform
Tally Ho Socks,63104.0,2025-08-22,Romford,400,5,5,24.55,3.84,10/1,OR,¾,sporting_life
Tally Ho Socks,63104.0,2025-08-16,Yarmouth,462,6,4,28.31,5.49,7/4,OR,hd,sporting_life
Tally Ho Socks,63104.0,2025-08-09,Yarmouth,462,5,3,27.69,5.39,11/4,OR,¾,sporting_life
Tally Ho Socks,,2025-08-02,Yarmouth,462,1,1,27.96,,02/08,,,timeform
Tally Ho Socks,,2025-07-26,Yarmouth,462,1,1,27.73,,26/07,,,timeform
Tally Ho Socks,63104.0,2025-07-19,Oxford,450,1,2,26.98,4.01,11/4,OR,1 ½,sporting_life
Tally Ho Socks,63104.0,2025-07-05,Oxford,450,2,3,27.23,3.99,9/1,OR,1 ¾,sporting_life
Tally Ho Socks,63104.0,2025-06-21,Romford,400,1,2,24.3,3.93,5/1,IV,3,sporting_life
Tally Ho Socks,63104.0,2025-06-13,Romford,400,2,3,24.21,3.87,4/1,OR,¾,sporting_life
Tally Ho Socks,63104.0,2025-06-06,Romford,400,2,2,24.12,3.85,20/1,OR,3,sporting_life
Tally Ho Socks,63104.0,2025-05-30,Romford,400,4,6,24.6,3.81,8/1,OR3,½,sporting_life
Tally Ho Socks,63104.0,2025-05-23,Romford,400,2,2,24.27,3.86,9/2,OR,1 ½,sporting_life
Tally Ho Socks,63104.0,2025-05-16,Romford,400,3,1,24.42,3.86,7/2,OR,,sporting_life
Tally Ho Socks,,2025-05-07,Romford,400,3,1,24.05,,07/05,,,timeform
Tally Ho Socks,,2025-05-02,Romford,400,3,2,24.58,,02/05,,,timeform
Thorpys Legacy,66261.0,2026-03-05,Hove,695,4,4,43.13,14.81,11/8,OR,hd,sporting_life
Thorpys Legacy,,2026-02-28 00:00:00,Monmore,480,4,2,28.81,4.74,,T2,5.0,results_parquet
Thorpys Legacy,,2026-02-23 00:00:00,Hove,500,3,1,30.0,3.78,,T3,2.75,results_parquet
Thorpys Legacy,,2026-02-16 00:00:00,Hove,500,3,2,29.95,3.8,,T3,9.25,results_parquet
Thorpys Legacy,,2026-02-12 00:00:00,Hove,285,3,1,17.05,,,T1,,results_parquet
Uncle Ed,61703.0,2026-03-06,Romford,400,6,2,23.99,3.66,10/1,OR1,2 ¾,sporting_life
Uncle Ed,61703.0,2026-03-02,Romford,400,5,6,24.97,3.83,9/4,A1,2 ¼,sporting_life
Uncle Ed,61703.0,2026-02-10,Romford,400,5,2,24.43,3.85,15/8,A1,2 ½,sporting_life
Uncle Ed,61703.0,2026-02-05,Hove,285,6,4,16.84,,4/1,OR,½,sporting_life
Uncle Ed,61703.0,2026-01-29,Hove,285,4,2,16.57,,9/1,OR,1,sporting_life
Uncle Ed,61703.0,2026-01-24,Romford,400,6,4,24.56,3.84,11/4,A1,2 ½,sporting_life
Uncle Ed,61703.0,2026-01-16,Romford,400,6,5,24.86,3.72,4/1,OR3,2 ¼,sporting_life
Uncle Ed,61703.0,2026-01-02,Romford,400,6,6,24.74,3.73,4/1,OR,2 ¼,sporting_life
Uncle Ed,61703.0,2025-12-27,Romford,400,6,2,24.33,3.76,2/1,OR,½,sporting_life
Uncle Ed,61703.0,2025-12-19,Romford,400,3,3,24.5,3.85,13/8,OR,3 ½,sporting_life
Uncle Ed,61703.0,2025-12-13,Hove,285,6,2,16.56,,9/4,OR,4,sporting_life
Uncle Ed,,2025-12-06,Hove,285,3,1,16.53,,06/12,,,timeform
Uncle Ed,,2025-11-27,Romford,225,1,1,13.6,,27/11,,,timeform
Uncle Ed,,2025-11-20,Romford,225,1,1,13.48,,20/11,,,timeform
Uncle Ed,61703.0,2025-10-24,Romford,400,6,5,24.84,3.82,11/10,OR3,1 ¾,sporting_life
Uncle Ed,61703.0,2025-10-17,Romford,400,6,2,24.15,3.68,6/4,OR,1 ¼,sporting_life
Uncle Ed,61703.0,2025-10-10,Romford,400,5,5,24.62,3.8,10/3,OR2,1 ½,sporting_life
Uncle Ed,61703.0,2025-10-03,Romford,400,6,1,23.83,3.72,3/1,OR2,,sporting_life
Uncle Ed,61703.0,2025-09-26,Romford,400,6,2,24.27,3.78,11/4,OR,1 ¼,sporting_life
Uncle Ed,61703.0,2025-09-19,Romford,400,6,5,24.28,3.68,9/2,OR,½,sporting_life
Uncle Ed,61703.0,2025-09-11,Hove,285,6,5,16.69,,13/8,OR3,sh,sporting_life
Uncle Ed,61703.0,2025-09-04,Hove,285,5,3,16.49,,7/4,OR3,2,sporting_life
Uncle Ed,61703.0,2025-08-28,Hove,285,6,1,16.25,,5/2,OR,,sporting_life
Uncle Ed,61703.0,2025-08-22,Romford,400,6,3,24.35,3.71,6/5,OR,½,sporting_life
Uncle Ed,61703.0,2025-08-16,Romford,400,5,1,23.75,3.65,1/1,A1,,sporting_life
Uncle Ed,,2025-08-07,Hove,285,2,1,16.34,,07/08,,,timeform
Uncle Ed,,2025-07-31,Romford,400,4,1,24.29,,31/07,,,timeform
Uncle Ed,,2025-07-24,Romford,400,4,1,24.19,,24/07,,,timeform
Uncle Ed,,2025-07-10,Romford,400,4,1,24.34,,10/07,,,timeform
Uncle Ed,61703.0,2025-04-25,Romford,400,5,1,24.26,3.71,7/4,OR,,sporting_life
Uncle Ed,61703.0,2025-04-18,Romford,400,4,3,24.05,3.67,6/5,OR3,¾,sporting_life
Uncle Ed,61703.0,2025-04-11,Romford,400,5,1,23.9,3.73,4/7,OR,,sporting_life
Uncle Ed,61703.0,2025-04-04,Romford,400,3,1,23.83,3.69,4/9,OR,,sporting_life
Uncle Ed,61703.0,2025-03-28,Romford,400,5,2,24.09,3.76,8/13,OR,sh,sporting_life
Uncle Ed,,2025-03-20,Romford,400,1,1,24.17,,20/03,,,timeform
Uncle Ed,61703.0,2025-03-08,Monmore,480,4,3,28.46,4.3,3/1,OR1,1 ¼,sporting_life
Uncle Ed,61703.0,2025-03-01,Monmore,480,4,3,28.5,4.39,2/1,OR1,¾,sporting_life
Uncle Ed,,2025-02-25,Monmore,480,2,2,28.79,,25/02,,,timeform
Uncle Ed,,2025-02-18,Monmore,480,2,2,28.76,,18/02,,,timeform
Uncle Ed,61703.0,2025-02-14,Romford,400,3,1,24.04,3.71,4/5,OR,,sporting_life
Uncle Ed,61703.0,2025-02-08,Monmore,480,5,5,29.11,4.38,9/4,OR,sh,sporting_life
Uncle Ed,61703.0,2025-02-01,Monmore,480,3,2,28.71,4.46,2/1,OR,½,sporting_life
Uncle Ed,,2025-01-21,Monmore,480,1,1,28.63,,21/01,,,timeform
Uncle Ed,,2025-01-16,Romford,400,3,1,24.15,,16/01,,,timeform
Uncle Ed,,2025-01-09,Romford,400,3,1,23.99,,09/01,,,timeform
Uncle Ed,,2025-01-02,Romford,400,1,1,24.12,,02/01,,,timeform
Uncle Ed,,2024-12-19,Romford,225,1,1,13.55,,19/12,,,timeform
Underground Jim,66645.0,2026-03-05,Hove,500,2,2,29.61,3.7,4/1,OR3,1 ¾,sporting_life
Underground Jim,66645.0,2026-02-26,Hove,500,4,2,29.73,3.62,7/4,OR3,4 ¾,sporting_life
Underground Jim,66645.0,2026-02-19,Hove,500,4,4,29.79,3.6,25/1,OR3,¾,sporting_life
Underground Jim,66645.0,2026-02-12,Hove,500,4,1,29.57,3.62,11/8,OR,,sporting_life
Underground Jim,66645.0,2026-02-05,Hove,500,5,4,30.29,3.63,10/1,OR3,2,sporting_life
Underground Jim,66645.0,2026-01-29,Hove,500,4,2,29.99,3.61,8/1,OR3,1,sporting_life
Underground Jim,,2026-01-22,Hove,500,2,2,29.62,,22/01,,,timeform
Underground Jim,,2026-01-18,Hove,285,3,3,16.75,,18/01,,,timeform
Underground Jim,,2026-01-11,Hove,285,3,3,16.89,,11/01,,,timeform
Underground Jim,,2025-12-13,Hove,285,3,2,16.96,,13/12,,,timeform
Underground Jim,,2025-12-06,Hove,285,3,3,16.9,,06/12,,,timeform
Unmistakeable,65389.0,2026-03-06,Romford,575,4,1,35.5,13.52,3/1,OR3,,sporting_life
Unmistakeable,65389.0,2026-02-28,Romford,400,3,3,24.48,3.77,5/4,A3,1 ¼,sporting_life
Unmistakeable,65389.0,2026-02-20,Romford,400,3,6,24.95,3.79,4/1,A2,4 ¼,sporting_life
Unmistakeable,65389.0,2026-02-14,Central Park,491,5,5,29.88,3.12,20/1,OR,1 ¾,sporting_life
Unmistakeable,65389.0,2026-02-07,Romford,400,3,5,24.92,3.79,5/1,A2,2 ¼,sporting_life
Unmistakeable,,2026-01-29,Romford,400,2,1,24.46,,29/01,,,timeform
Unmistakeable,65389.0,2025-12-22,Nottingham,480,2,5,29.54,3.85,12/1,OR3,1,sporting_life
Unmistakeable,65389.0,2025-12-08,Nottingham,305,2,4,18.32,,10/1,OR2,6,sporting_life
Unmistakeable,65389.0,2025-12-01,Nottingham,255,3,1,15.16,,6/5,OR,,sporting_life
Unmistakeable,,2025-11-24,Nottingham,305,3,2,18.08,,24/11,,,timeform
Unmistakeable,65389.0,2025-11-19,Romford,400,2,1,24.01,3.77,7/4,IT,,sporting_life
Unmistakeable,65389.0,2025-11-14,Romford,400,3,4,24.65,3.91,6/4,A3,1 ¾,sporting_life
Unmistakeable,,2025-11-06,Romford,400,3,1,24.2,,06/11,,,timeform
Unmistakeable,,2025-10-29,Romford,400,3,1,24.27,,29/10,,,timeform
Unmistakeable,,2025-10-23,Romford,400,1,1,24.41,,23/10,,,timeform
Unmistakeable,,2025-10-15,Oxford,450,2,1,27.07,,15/10,,,timeform
Yahoo Mareike,60466.0,2026-03-06,Romford,400,1,2,23.99,3.67,7/1,OR1,3,sporting_life
Yahoo Mareike,60466.0,2026-02-27,Romford,400,1,3,24.3,3.81,15/8,OR,3 ¼,sporting_life
Yahoo Mareike,60466.0,2026-02-20,Romford,400,1,2,24.06,3.7,13/8,OR,1,sporting_life
Yahoo Mareike,60466.0,2026-02-12,Hove,500,4,3,29.82,3.61,7/2,OR3,5,sporting_life
Yahoo Mareike,60466.0,2026-02-05,Hove,500,2,4,30.13,3.66,11/4,OR3,4 ¼,sporting_life
Yahoo Mareike,60466.0,2026-01-29,Hove,500,2,3,29.58,3.58,11/4,OR3,hd,sporting_life
Yahoo Mareike,60466.0,2026-01-23,Romford,400,2,2,24.14,3.74,9/2,OR3,1,sporting_life
Yahoo Mareike,60466.0,2026-01-16,Romford,400,3,2,24.42,3.68,4/1,OR3,nk,sporting_life
Yahoo Mareike,60466.0,2026-01-10,Romford,400,2,3,24.51,3.83,6/4,A1,1 ¼,sporting_life
Yahoo Mareike,60466.0,2026-01-02,Romford,400,2,2,23.7,3.79,3/1,OR,hd,sporting_life
Yahoo Mareike,60466.0,2025-12-27,Romford,400,2,3,24.18,3.8,10/3,OR,2,sporting_life
Yahoo Mareike,60466.0,2025-12-19,Romford,400,2,2,24.22,3.9,15/8,OR,3 ¼,sporting_life
Yahoo Mareike,60466.0,2025-12-12,Romford,400,2,6,24.44,3.83,3/1,OR3,¾,sporting_life
Yahoo Mareike,60466.0,2025-12-05,Romford,400,2,2,24.13,3.74,11/8,OR3,1 ¼,sporting_life
Yahoo Mareike,60466.0,2025-11-28,Romford,400,2,2,23.89,3.74,5/2,OR3,½,sporting_life
Yahoo Mareike,60466.0,2025-11-21,Romford,400,4,1,23.85,3.72,5/2,OR3,,sporting_life
Yahoo Mareike,60466.0,2025-11-14,Romford,400,2,4,24.48,3.87,5/2,OR3,5 ¾,sporting_life
Yahoo Mareike,60466.0,2025-11-07,Romford,400,1,1,24.07,3.84,11/10,OR3,,sporting_life
Yahoo Mareike,60466.0,2025-10-31,Romford,400,2,1,23.88,3.76,11/8,OR,,sporting_life
Yahoo Mareike,60466.0,2025-10-24,Romford,400,1,1,24.27,3.79,6/4,OR,,sporting_life
Yahoo Mareike,60466.0,2025-10-17,Romford,400,4,2,24.22,3.7,6/4,OR3,¾,sporting_life
Yahoo Mareike,60466.0,2025-10-10,Romford,400,3,1,24.04,3.75,4/7,OR3,,sporting_life
Yahoo Mareike,60466.0,2025-10-03,Romford,400,1,3,24.23,3.79,7/4,OR2,¾,sporting_life
Yahoo Mareike,60466.0,2025-09-21,Towcester,500,4,4,29.38,4.05,10/1,OR1,hd,sporting_life
Yahoo Mareike,60466.0,2025-09-14,Towcester,500,3,2,29.32,4.1,12/1,OR1,hd,sporting_life
Yahoo Mareike,60466.0,2025-09-07,Towcester,500,1,2,29.3,4.1,6/1,OR1,1 ½,sporting_life
Yahoo Mareike,60466.0,2025-08-29,Romford,575,1,1,35.66,13.55,2/1,OR3,,sporting_life
